source_id,company,ticker,sector,document_category,document_title,financial_year_covered,publication_date,url,local_filename,evidence_origin,download_status,text_extraction_status,document_review_status,logged_by,model_version,logged_date,notes
ICG-001,Intermediate Capital Group,ICG,Financial services,annual_report_current,Intermediate Capital Group plc Annual Report and Accounts 2025,FY2024-25,2025-06,https://www.icgam.com/wp-content/uploads/2025/06/ICG_AR2025_Interactive_Final.pdf,ICG_company_annual_report_current_fy2024-25_2025-06.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official icgam.com PDF). Yielded one governance finding (ICG-GOV-001, the Risk Committee's own governance focus on generative AI); no operational deployment described. Genuine null result for the operational dataset."
ICG-002,Intermediate Capital Group,ICG,Financial services,annual_report_previous,Intermediate Capital Group plc Annual Report and Accounts 2024,FY2023-24,2024-06,https://www.icgam.com/wp-content/uploads/2024/06/icg-annual-report-and-accounts-2024.pdf,ICG_company_annual_report_previous_fy2023-24_2024-06.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official icgam.com PDF). All AI mentions are vague governance/risk-oversight discussion or a NED's outside AI-related directorships. Genuine null result.
BGEO-001,Lion Finance Group,BGEO,Banking services,annual_report_current,Lion Finance Group PLC Annual Report 2025,FY2025,2026-02,https://ramad.bog.ge/s3/BogGroup/49872-Lion-Finance-Group-AR-25.pdf,BGEO_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official ramad.bog.ge, Bank of Georgia Group infrastructure). Yielded two operational use cases (BGEO-OP-001, Georgian-language Generative AI customer chatbot; BGEO-OP-002, enterprise AI platform for employee-built custom AI assistants), one new governance finding (BGEO-GOV-007, a named Generative AI policy), and multiple existing governance/strategic findings."
BGEO-002,Lion Finance Group,BGEO,Banking services,annual_report_previous,Lion Finance Group PLC Annual Report 2024,FY2024,2025-04,https://ramad.bog.ge/s3/BogGroup/Lion-Finance-Group-PLC-Annual-Report-2024.pdf,BGEO_company_annual_report_previous_fy2024_2025-04.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,url is the direct_download_url (official ramad.bog.ge PDF). Corroborates both BGEO-OP-001 and BGEO-OP-002 -- describes the prior-generation chatbot and the 'Strategic GenAI Initiatives for 2025' that were realised in the current-year report.
LMP-001,LondonMetric Property,LMP,Real estate investment trusts,annual_report_current,LondonMetric Property Plc Annual Report 2025,FY2024-25,2025-06,https://www.londonmetric.com/~/media/Files/L/londonmetric/results-and-presentations/report/lmp-annual-report-2025.pdf,LMP_company_annual_report_current_fy2024-25_2025-06.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official londonmetric.com PDF). All AI mentions are vague Board-strategy-day/cyber-risk references. Genuine null result.
LMP-002,LondonMetric Property,LMP,Real estate investment trusts,annual_report_previous,LondonMetric Property Plc Annual Report 2024,FY2023-24,2024-06,https://www.londonmetric.com/~/media/Files/L/londonmetric/results-and-presentations/report/london-metric-annual-report-2024.pdf,LMP_company_annual_report_previous_fy2023-24_2024-06.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official londonmetric.com PDF). Same genuine null result as the current-year row.
PSH-001,Pershing Square Holdings,PSH,Financial services,annual_report_current,Pershing Square Holdings Ltd. 2025 Annual Report,FY2025,2026-02,https://assets.pershingsquareholdings.com/wp-content/uploads/2026/02/18175039/Pershing-Square-Holdings-Ltd.-2025-Annual-Report.pdf,PSH_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official pershingsquareholdings.com PDF). All AI mentions are investment commentary about portfolio holdings (AWS) or governance-committee engagement with portfolio companies' AI ethics -- not PSH's own use. Genuine null result.
PSH-002,Pershing Square Holdings,PSH,Financial services,annual_report_previous,Pershing Square Holdings Ltd. 2024 Annual Report,FY2024,2025-03,https://pershingsquareholdings.com/wp-content/uploads/2025/07/Pershing-Square-Holdings-Ltd.-2024-Annual-Report-1.pdf,PSH_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official pershingsquareholdings.com PDF). Same genuine null result as the current-year row.
PCT-001,Polar Capital Technology Trust,PCT,Investment trusts,annual_report_current,Polar Capital Technology Trust plc Annual Report 2026,FY ended 2026-04-30,2026-07,https://www.polarcapitaltechnologytrust.co.uk/static/literature/PCTT_Annual_Report_2026.pdf,PCT_company_annual_report_current_fy-ended-2026-04-30_2026-07.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official polarcapitaltechnologytrust.co.uk PDF). Extremely AI-keyword-dense (a technology-sector investment trust) but every passage is the Investment Manager's market analysis/investment thesis about the AI sector -- not PCT's own operational or governance use. Genuine null result.
PCT-002,Polar Capital Technology Trust,PCT,Investment trusts,annual_report_previous,Polar Capital Technology Trust plc Annual Report 2025,FY ended 2025-04-30,2025-07,https://www.pctannualhighlights.co.uk/static/literature/PCTT_Annual_Report_2025.pdf,PCT_company_annual_report_previous_fy-ended-2025-04-30_2025-07.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official pctannualhighlights.co.uk PDF). Same genuine null result as the current-year row.
SMT-001,Scottish Mortgage Investment Trust,SMT,Collective investments,annual_report_current,Scottish Mortgage Investment Trust plc Annual Report and Financial Statements 2025,FY ended 2025-03-31,2025-05,https://media.bailliegifford.com/mws/qhzbpw0h/20250529152947_scottish-mortgage-ar-2025-interactive-final.pdf,SMT_company_annual_report_current_fy-ended-2025-03-31_2025-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official media.bailliegifford.com PDF). All AI mentions describe portfolio holdings (Meta, Cloudflare, the 'Global AI Opportunities Fund') and their own AI adoption -- not Scottish Mortgage's own use. Genuine null result."
SMT-002,Scottish Mortgage Investment Trust,SMT,Collective investments,annual_report_previous,Scottish Mortgage Investment Trust plc Annual Report and Financial Statements 2024,FY ended 2024-03-31,2024-06,https://media.bailliegifford.com/mws/jhkjrkq4/20240603113752_scottish-mortgage-annual-report-310324.pdf,SMT_company_annual_report_previous_fy-ended-2024-03-31_2024-06.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official media.bailliegifford.com PDF). Same genuine null result as the current-year row.
SGRO-001,Segro,SGRO,Real estate investment trusts,annual_report_current,SEGRO plc Annual Report and Accounts 2025,FY2025,2026-02,https://www.segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf,SGRO_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official segro.com PDF). Yielded one operational use case (SGRO-OP-001, Microsoft Copilot rolled out to all employees)."
SGRO-002,Segro,SGRO,Real estate investment trusts,annual_report_previous,SEGRO plc Annual Report and Accounts 2024,FY2024,2025-02,https://www.segro.com/media/1h4c1331/segro_ar24_interactive.pdf,SGRO_company_annual_report_previous_fy2024_2025-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official segro.com PDF). The Copilot rollout is not mentioned in this earlier report -- a FY2025 initiative only.
SDLF-001,Standard Life,SDLF,Life insurance,annual_report_current,Standard Life plc Annual Report and Accounts 2025,FY2025,2026-03-16,https://library.standardlife.co.uk/annual-report-and-accounts-2025-spread.pdf,SDLF_company_annual_report_current_fy2025_2026-03-16.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,url is the direct_download_url (official library.standardlife.co.uk PDF). Yielded strategic (Board's own AI-strategy oversight) and governance (Internal Audit's own AI-strategy focus) findings; no operational deployment described. Genuine null result for the operational dataset.
SDLF-002,Standard Life,SDLF,Life insurance,annual_report_previous,Phoenix Group Holdings plc Annual Report and Accounts 2024,FY2024,2025-03,https://www.thephoenixgroup.com/media/lhih1hpj/phoenix_group_annual_report_and_accounts_2024.pdf,SDLF_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official thephoenixgroup.com PDF, published under the company's former name Phoenix Group Holdings plc). Corroborates SDLF-GOV-002 -- Internal Audit's AI-strategy focus described identically here as in the FY2025 report."
BBOX-001,Tritax Big Box REIT,BBOX,Real estate investment trusts,annual_report_current,Tritax Big Box REIT plc Annual Report 2025,FY2025,2026-02,https://www.tritaxbigbox.co.uk/media/4n0brecg/tritax-big-box-reit-plc-annual-report-2025.pdf,BBOX_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official tritaxbigbox.co.uk PDF). Yielded one governance finding (BBOX-GOV-001, the Board's own risk-oversight of AI/robotics impact on logistics); no operational deployment described. Genuine null result for the operational dataset."
BBOX-002,Tritax Big Box REIT,BBOX,Real estate investment trusts,annual_report_previous,Tritax Big Box REIT plc Annual Report 2024,FY2024,2025-02,https://www.tritaxbigbox.co.uk/media/cv0lcio0/tritax-big-box-reit-plc-annual-report-2024.pdf,BBOX_company_annual_report_previous_fy2024_2025-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official tritaxbigbox.co.uk PDF). All AI mentions are ordinary automation (warehouse/robotics), no distinct governance content this year."
BA-001,BAE Systems,BA,Aerospace & defence,annual_report_current,BAE Systems Annual Report 2025,FY2025,2026-03-24,https://investors.baesystems.com/dam/jcr:105fe9f2-cff7-4960-9d99-956aba996540/BAE-Systems-Annual-Report-2025.2026-03-24-10-33-48.pdf,BA_company_annual_report_current_fy2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official investors.baesystems.com PDF). Previously blocked_manual_browser (Incapsula bot protection); resolved this pass -- the same URL downloaded a genuine, correctly-sized 11.5MB PDF via 03_download_sources.py (the site's protection status appears to have changed, or the prior block was intermittent). Yielded one operational use case (BA-OP-001, LLM/generative-AI natural-language drone command and self-reconfiguration)."
BA-002,BAE Systems,BA,Aerospace & defence,annual_report_previous,BAE Systems Annual Report 2024,FY2024,2025-04-29,https://investors.baesystems.com/dam/jcr:f57706a5-0a28-441a-8829-0e0c213436c1/BAE-Systems-Annual-Report-2024.2025-04-29-16-28-37.pdf,BA_company_annual_report_previous_fy2024.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official investors.baesystems.com PDF). Resolved this pass alongside the current-year report. Yielded two further operational use cases (BA-OP-002, Typhoon AI maintenance assistant; BA-OP-003, operationalised AI cyber-threat-insight system for customers) and one governance finding."
